2023-01-31 11:46:10.7617|0|DEBUG|Program|init main 
2023-01-31 11:46:27.6357|12|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory|Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider 
2023-01-31 11:46:34.8693|1|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting 
2023-01-31 11:46:35.8919|63|INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Rathour\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. 
2023-01-31 11:46:36.2903|37|DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\Rathour\AppData\Local\ASP.NET\DataProtection-Keys\key-1fc0a2f5-3e7d-4b6a-bf39-bc9beac55fd8.xml'. 
2023-01-31 11:46:36.8200|18|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {1fc0a2f5-3e7d-4b6a-bf39-bc9beac55fd8}. 
2023-01-31 11:46:37.1188|13|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolver|Considering key {1fc0a2f5-3e7d-4b6a-bf39-bc9beac55fd8} with expiration date 2023-03-27 09:25:20Z as default key. 
2023-01-31 11:46:37.1910|0|DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=6.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2023-01-31 11:46:37.1910|51|DEBUG|Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor|Decrypting secret element using Windows DPAPI. 
2023-01-31 11:46:37.1910|0|DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=6.0.0.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2023-01-31 11:46:37.1910|4|DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'AES' from provider '(null)' with chaining mode CBC. 
2023-01-31 11:46:37.1910|3|DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'SHA256' from provider '(null)' with HMAC. 
2023-01-31 11:46:37.2097|2|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider|Using key {1fc0a2f5-3e7d-4b6a-bf39-bc9beac55fd8} as the default key. 
2023-01-31 11:46:37.2097|65|DEBUG|Microsoft.AspNetCore.DataProtection.Internal.DataProtectionHostedService|Key ring with default key {1fc0a2f5-3e7d-4b6a-bf39-bc9beac55fd8} was loaded during application startup. 
2023-01-31 11:46:41.3928|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServer|Using development certificate: CN=localhost (Thumbprint: A97F343284D0AE9D116BA6CFF6056E23DB0A5CFC) 
2023-01-31 11:46:41.9560|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: https://localhost:7102 
2023-01-31 11:46:42.0622|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5102 
2023-01-31 11:46:42.0622|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly FundooNotesApp 
2023-01-31 11:46:42.0622|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh 
2023-01-31 11:46:42.0622|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net 
2023-01-31 11:46:42.0622|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. 
2023-01-31 11:46:42.0622|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development 
2023-01-31 11:46:42.0622|0|INFO|Microsoft.Hosting.Lifetime|Content root path: D:\dotnet\FundooNotesApp\FundooNotesApp\ 
2023-01-31 11:46:42.0622|2|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting started 
2023-01-31 11:46:42.1934|6|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMO3AAS96UU7" received FIN. 
2023-01-31 11:46:42.2120|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMO3AAS96UU7" accepted. 
2023-01-31 11:46:42.2120|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMO3AAS96UU7" started. 
2023-01-31 11:46:43.1117|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Failed to authenticate HTTPS connection. System.IO.IOException:  Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveBlobAsync[TIOAdapter](TIOAdapter adapter)
   at System.Net.Security.SslStream.ForceAuthenticationAsync[TIOAdapter](TIOAdapter adapter, Boolean receiveFirst, Byte[] reAuthenticationData, Boolean isApm)
   at Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware.OnConnectionAsync(ConnectionContext context)
2023-01-31 11:46:44.6729|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMO3AAS96UU8" accepted. 
2023-01-31 11:46:45.8746|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMO3AAS96UU8" started. 
2023-01-31 11:46:45.8844|2|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMO3AAS96UU7" stopped. 
2023-01-31 11:46:45.8746|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMO3AAS96UU9" accepted. 
2023-01-31 11:46:46.0736|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMO3AAS96UU9" started. 
2023-01-31 11:46:46.1381|7|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMO3AAS96UU7" sending FIN because: "The Socket transport's send loop completed gracefully." 
2023-01-31 11:46:46.6415|6|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMO3AAS96UU9" received FIN. 
2023-01-31 11:46:46.8391|3|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Connection 0HMO3AAS96UU9 established using the following protocol: Tls12 
2023-01-31 11:46:46.8391|3|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Connection 0HMO3AAS96UU8 established using the following protocol: Tls12 
2023-01-31 11:46:47.0503|48|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMO3AAS96UU9" is closed. The last processed stream ID was 0. 
2023-01-31 11:46:47.1010|7|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMO3AAS96UU9" sending FIN because: "The client closed the connection." 
2023-01-31 11:46:47.1511|2|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMO3AAS96UU9" stopped. 
2023-01-31 11:46:47.1511|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMO3AAS96UU8" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2023-01-31 11:46:47.1701|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMO3AAS96UU8" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2023-01-31 11:46:47.2613|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMO3AAS96UU8" received SETTINGS frame for stream ID 0 with length 30 and flags NONE. 
2023-01-31 11:46:47.2714|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMO3AAS96UU8" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2023-01-31 11:46:47.2714|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMO3AAS96UU8" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2023-01-31 11:46:47.2714|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMO3AAS96UU8" received HEADERS frame for stream ID 1 with length 460 and flags END_STREAM, END_HEADERS, PRIORITY. 
2023-01-31 11:46:47.3993|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMO3AAS96UU8" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2023-01-31 11:46:47.5573|1|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:7102/swagger/index.html - - 
2023-01-31 11:46:47.9201|0|DEBUG|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|Wildcard detected, all requests with hosts will be allowed. 
2023-01-31 11:46:47.9201|2|TRACE|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. 
2023-01-31 11:46:48.1494|1000|DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|No candidates found for the request path '/swagger/index.html' 
2023-01-31 11:46:48.1494|2|DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request did not match any endpoints 
