2023-06-16 11:36:04.1113|0|DEBUG|Program|init main 
2023-06-16 11:36:19.4579|12|DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ModelBinderFactory|Registered model binder providers, in the following order: Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ServicesModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BodyModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider, Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider 
2023-06-16 11:36:20.3208|1|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting 
2023-06-16 11:36:20.7015|63|INFO|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|User profile is available. Using 'C:\Users\Rathour\AppData\Local\ASP.NET\DataProtection-Keys' as key repository and Windows DPAPI to encrypt keys at rest. 
2023-06-16 11:36:20.8179|37|DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\Rathour\AppData\Local\ASP.NET\DataProtection-Keys\key-1fc0a2f5-3e7d-4b6a-bf39-bc9beac55fd8.xml'. 
2023-06-16 11:36:20.9488|37|DEBUG|Microsoft.AspNetCore.DataProtection.Repositories.FileSystemXmlRepository|Reading data from file 'C:\Users\Rathour\AppData\Local\ASP.NET\DataProtection-Keys\key-c8d20900-0742-42b2-a815-610d4c5be81d.xml'. 
2023-06-16 11:36:21.8522|18|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {1fc0a2f5-3e7d-4b6a-bf39-bc9beac55fd8}. 
2023-06-16 11:36:22.3986|18|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.XmlKeyManager|Found key {c8d20900-0742-42b2-a815-610d4c5be81d}. 
2023-06-16 11:36:22.4355|13|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolver|Considering key {c8d20900-0742-42b2-a815-610d4c5be81d} with expiration date 2023-06-25 05:18:33Z as default key. 
2023-06-16 11:36:22.4643|0|DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Version=3.1.29.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2023-06-16 11:36:22.4967|51|DEBUG|Microsoft.AspNetCore.DataProtection.XmlEncryption.DpapiXmlDecryptor|Decrypting secret element using Windows DPAPI. 
2023-06-16 11:36:22.4967|0|DEBUG|Microsoft.AspNetCore.DataProtection.TypeForwardingActivator|Forwarded activator type request from Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Version=3.1.29.0, Culture=neutral, PublicKeyToken=adb9793829ddae60 to Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.ConfigurationModel.AuthenticatedEncryptorDescriptorDeserializer, Microsoft.AspNetCore.DataProtection, Culture=neutral, PublicKeyToken=adb9793829ddae60 
2023-06-16 11:36:22.5164|4|DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'AES' from provider '(null)' with chaining mode CBC. 
2023-06-16 11:36:22.5164|3|DEBUG|Microsoft.AspNetCore.DataProtection.AuthenticatedEncryption.CngCbcAuthenticatedEncryptorFactory|Opening CNG algorithm 'SHA256' from provider '(null)' with HMAC. 
2023-06-16 11:36:22.5164|2|DEBUG|Microsoft.AspNetCore.DataProtection.KeyManagement.KeyRingProvider|Using key {c8d20900-0742-42b2-a815-610d4c5be81d} as the default key. 
2023-06-16 11:36:22.5164|65|DEBUG|Microsoft.AspNetCore.DataProtection.Internal.DataProtectionHostedService|Key ring with default key {c8d20900-0742-42b2-a815-610d4c5be81d} was loaded during application startup. 
2023-06-16 11:36:29.0525|0|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServer|Using development certificate: CN=localhost (Thumbprint: A97F343284D0AE9D116BA6CFF6056E23DB0A5CFC) 
2023-06-16 11:36:30.2568|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: https://localhost:7102 
2023-06-16 11:36:30.5127|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5102 
2023-06-16 11:36:30.5127|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly FundooNotesApp 
2023-06-16 11:36:30.5127|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh 
2023-06-16 11:36:30.5127|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net 
2023-06-16 11:36:30.5127|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. 
2023-06-16 11:36:30.5127|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development 
2023-06-16 11:36:30.5127|0|INFO|Microsoft.Hosting.Lifetime|Content root path: D:\dotnet\FundooNotesApp\FundooNotesApp\ 
2023-06-16 11:36:30.5127|2|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting started 
2023-06-16 11:36:30.5354|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMRE5VA2Q3SJ" accepted. 
2023-06-16 11:36:30.5354|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMRE5VA2Q3SK" accepted. 
2023-06-16 11:36:30.5354|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMRE5VA2Q3SK" started. 
2023-06-16 11:36:30.5354|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMRE5VA2Q3SJ" started. 
2023-06-16 11:36:35.1071|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMRE5VA2Q3SL" accepted. 
2023-06-16 11:36:35.1177|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMRE5VA2Q3SL" started. 
2023-06-16 11:36:36.3680|3|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Connection 0HMRE5VA2Q3SL established using the following protocol: Tls12 
2023-06-16 11:36:36.5671|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending SETTINGS frame for stream ID 0 with length 18 and flags NONE. 
2023-06-16 11:36:36.5671|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2023-06-16 11:36:36.5671|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" received SETTINGS frame for stream ID 0 with length 30 and flags NONE. 
2023-06-16 11:36:36.5805|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2023-06-16 11:36:36.5805|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2023-06-16 11:36:36.5805|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" received HEADERS frame for stream ID 1 with length 459 and flags END_STREAM, END_HEADERS, PRIORITY. 
2023-06-16 11:36:36.6675|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2023-06-16 11:36:36.8171|1|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:7102/swagger/index.html - - 
2023-06-16 11:36:37.1898|0|DEBUG|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|Wildcard detected, all requests with hosts will be allowed. 
2023-06-16 11:36:37.1898|2|TRACE|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. 
2023-06-16 11:36:37.4837|1000|DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|No candidates found for the request path '/swagger/index.html' 
2023-06-16 11:36:37.4837|2|DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request did not match any endpoints 
2023-06-16 11:36:38.7731|1|DEBUG|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Response markup is scheduled to include browser refresh script injection. 
2023-06-16 11:36:38.9301|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending HEADERS frame for stream ID 1 with length 66 and flags END_HEADERS. 
2023-06-16 11:36:40.2754|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2023-06-16 11:36:40.2754|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2023-06-16 11:36:40.5133|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2023-06-16 11:36:40.5179|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending DATA frame for stream ID 1 with length 1024 and flags NONE. 
2023-06-16 11:36:40.5179|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending DATA frame for stream ID 1 with length 996 and flags NONE. 
2023-06-16 11:36:40.5179|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending DATA frame for stream ID 1 with length 65 and flags NONE. 
2023-06-16 11:36:40.5179|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMRE5VA2Q3SL" sending DATA frame for stream ID 1 with length 16 and flags NONE. 
2023-06-16 11:36:40.5605|2|DEBUG|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Response markup was updated to include browser refresh script injection. 
